timestamp,ghi_w_m2,dni_w_m2,temp_amb_c,wind_speed_m_s
2016-08-10 20:00:00,0.0,0.0,36.3,1.68
2016-08-10 21:00:00,0.0,0.0,35.48,1.76
2016-08-10 22:00:00,0.0,0.0,34.97,1.86
2016-08-10 23:00:00,0.0,0.0,34.38,1.89
2016-08-11 00:00:00,0.0,0.0,33.78,1.92
2016-08-11 01:00:00,0.0,0.0,33.16,1.91
2016-08-11 02:00:00,0.0,0.0,32.36,1.9
2016-08-11 03:00:00,0.0,0.0,31.5,1.9
2016-08-11 04:00:00,0.0,0.0,30.66,1.86
2016-08-11 05:00:00,11.75,5.55,30.04,1.71
2016-08-11 06:00:00,140.1,257.58,32.15,2.53
2016-08-11 07:00:00,342.23,501.55,35.05,2.33
2016-08-11 08:00:00,548.6,629.29,40.16,3.42
2016-08-11 09:00:00,727.8,727.41,43.74,4.31
2016-08-11 10:00:00,868.47,751.82,45.56,4.45
2016-08-11 11:00:00,947.3,807.17,46.84,4.63
2016-08-11 12:00:00,951.3,806.53,47.62,4.77
2016-08-11 13:00:00,892.22,779.22,47.98,4.87
2016-08-11 14:00:00,771.88,734.55,47.91,4.89
2016-08-11 15:00:00,598.3,666.3,47.33,4.88
2016-08-11 16:00:00,389.92,505.48,46.31,4.7
2016-08-11 17:00:00,182.85,310.11,44.78,4.11
2016-08-11 18:00:00,26.15,22.45,41.38,2.4
2016-08-11 19:00:00,0.0,0.0,38.87,2.2
2016-08-11 20:00:00,0.0,0.0,37.71,2.28
2016-08-11 21:00:00,0.0,0.0,36.68,2.39
2016-08-11 22:00:00,0.0,0.0,35.74,2.53
2016-08-11 23:00:00,0.0,0.0,34.8,2.58
2016-08-12 00:00:00,0.0,0.0,33.92,2.44
2016-08-12 01:00:00,0.0,0.0,32.79,1.98
2016-08-12 02:00:00,0.0,0.0,31.95,1.88
2016-08-12 03:00:00,0.0,0.0,31.26,1.88
2016-08-12 04:00:00,0.0,0.0,30.62,1.87
2016-08-12 05:00:00,10.75,4.56,30.29,1.94
2016-08-12 06:00:00,133.02,229.48,32.16,2.82
2016-08-12 07:00:00,328.17,438.57,35.2,2.65
2016-08-12 08:00:00,532.45,576.52,40.09,4.22
2016-08-12 09:00:00,710.78,659.25,42.7,4.33
2016-08-12 10:00:00,842.8,705.03,44.59,4.43
2016-08-12 11:00:00,914.4,722.2,45.86,4.55
2016-08-12 12:00:00,930.22,749.81,46.53,4.63
2016-08-12 13:00:00,872.22,739.03,46.88,4.69
2016-08-12 14:00:00,737.88,697.61,46.75,4.74
2016-08-12 15:00:00,561.92,610.21,46.15,4.7
2016-08-12 16:00:00,362.27,497.21,45.13,4.54
2016-08-12 17:00:00,167.32,298.23,43.63,4.16
2016-08-12 18:00:00,23.48,19.67,40.68,2.6
2016-08-12 19:00:00,0.0,0.0,38.32,2.16
2016-08-12 20:00:00,0.0,0.0,37.15,1.99
2016-08-12 21:00:00,0.0,0.0,36.06,1.78
2016-08-12 22:00:00,0.0,0.0,35.13,1.65
2016-08-12 23:00:00,0.0,0.0,34.28,1.62
2016-08-13 00:00:00,0.0,0.0,33.61,1.66
2016-08-13 01:00:00,0.0,0.0,33.02,1.69
2016-08-13 02:00:00,0.0,0.0,32.26,1.59
2016-08-13 03:00:00,0.0,0.0,31.49,1.49
2016-08-13 04:00:00,0.0,0.0,30.76,1.36
2016-08-13 05:00:00,11.1,10.75,30.42,1.29
2016-08-13 06:00:00,144.02,313.15,32.83,2.09
2016-08-13 07:00:00,350.85,540.42,35.86,1.66
2016-08-13 08:00:00,558.83,690.04,40.76,2.63
2016-08-13 09:00:00,737.05,763.52,43.6,3.22
2016-08-13 10:00:00,867.47,814.1,45.23,3.22
2016-08-13 11:00:00,944.47,846.94,46.38,3.4
2016-08-13 12:00:00,922.65,741.42,47.01,3.7
2016-08-13 13:00:00,866.38,725.1,47.31,3.97
2016-08-13 14:00:00,726.25,646.01,47.21,4.08
2016-08-13 15:00:00,545.4,590.21,46.59,3.99
2016-08-13 16:00:00,345.27,429.71,45.73,3.75
2016-08-13 17:00:00,156.43,228.09,44.39,3.03
2016-08-13 18:00:00,21.33,11.74,40.11,1.3
2016-08-13 19:00:00,0.0,0.0,37.59,1.18
2016-08-13 20:00:00,0.0,0.0,36.59,1.17
2016-08-13 21:00:00,0.0,0.0,35.67,1.2
2016-08-13 22:00:00,0.0,0.0,34.8,1.31
2016-08-13 23:00:00,0.0,0.0,34.01,1.45
2016-08-14 00:00:00,0.0,0.0,33.39,1.62
2016-08-14 01:00:00,0.0,0.0,33.09,1.78
2016-08-14 02:00:00,0.0,0.0,32.64,1.77
2016-08-14 03:00:00,0.0,0.0,32.06,1.72
2016-08-14 04:00:00,0.0,0.0,31.47,1.66
2016-08-14 05:00:00,10.23,4.65,31.16,1.6
2016-08-14 06:00:00,140.95,298.93,33.82,2.46
2016-08-14 07:00:00,344.25,525.21,37.02,2.37
2016-08-14 08:00:00,555.05,664.07,42.02,3.08
2016-08-14 09:00:00,737.85,741.6,45.95,4.45
2016-08-14 10:00:00,872.05,802.94,47.34,4.4
2016-08-14 11:00:00,943.6,796.63,48.2,4.29
2016-08-14 12:00:00,942.17,775.1,48.62,4.16
2016-08-14 13:00:00,860.95,741.31,48.74,4.03
2016-08-14 14:00:00,724.05,661.24,48.53,3.9
2016-08-14 15:00:00,543.25,626.45,47.94,3.72
2016-08-14 16:00:00,342.75,473.24,46.93,3.44
2016-08-14 17:00:00,154.0,207.79,45.3,2.64
2016-08-14 18:00:00,19.95,17.03,40.44,1.19
2016-08-14 19:00:00,0.0,0.0,38.06,1.19
2016-08-14 20:00:00,0.0,0.0,37.02,1.18
2016-08-14 21:00:00,0.0,0.0,36.09,1.17
2016-08-14 22:00:00,0.0,0.0,35.24,1.17
2016-08-14 23:00:00,0.0,0.0,34.48,1.2
2016-08-15 00:00:00,0.0,0.0,33.76,1.28
2016-08-15 01:00:00,0.0,0.0,33.13,1.38
2016-08-15 02:00:00,0.0,0.0,32.56,1.44
2016-08-15 03:00:00,0.0,0.0,31.96,1.42
2016-08-15 04:00:00,0.0,0.0,31.25,1.28
2016-08-15 05:00:00,9.88,7.53,30.8,1.09
2016-08-15 06:00:00,139.88,305.75,33.55,1.55
2016-08-15 07:00:00,347.33,551.45,36.09,1.52
2016-08-15 08:00:00,560.33,694.94,40.49,1.82
2016-08-15 09:00:00,740.22,765.48,45.17,2.38
2016-08-15 10:00:00,871.22,805.24,46.96,2.56
2016-08-15 11:00:00,948.17,835.93,47.94,2.75
2016-08-15 12:00:00,938.65,762.45,48.43,2.9
2016-08-15 13:00:00,872.95,708.67,48.61,3.08
2016-08-15 14:00:00,738.28,605.21,48.39,3.25
2016-08-15 15:00:00,547.3,460.57,47.68,3.36
2016-08-15 16:00:00,325.08,277.42,46.59,3.36
2016-08-15 17:00:00,136.62,91.72,44.93,2.8
2016-08-15 18:00:00,16.83,0.94,40.37,1.46
2016-08-15 19:00:00,0.0,0.0,37.89,1.49
2016-08-15 20:00:00,0.0,0.0,36.68,1.49
2016-08-15 21:00:00,0.0,0.0,35.62,1.5
2016-08-15 22:00:00,0.0,0.0,34.82,1.61
2016-08-15 23:00:00,0.0,0.0,34.42,1.9
2016-08-16 00:00:00,0.0,0.0,33.74,2.06
2016-08-16 01:00:00,0.0,0.0,32.67,1.98
2016-08-16 02:00:00,0.0,0.0,31.69,1.87
2016-08-16 03:00:00,0.0,0.0,30.87,1.9
2016-08-16 04:00:00,0.0,0.0,30.15,1.85
2016-08-16 05:00:00,8.32,0.87,29.75,1.95
2016-08-16 06:00:00,112.32,129.62,31.13,2.86
2016-08-16 07:00:00,300.52,347.29,34.14,3.42
2016-08-16 08:00:00,507.1,502.02,37.31,3.9
2016-08-16 09:00:00,688.67,596.92,40.02,3.97
2016-08-16 10:00:00,822.85,645.0,42.09,3.84
2016-08-16 11:00:00,860.92,634.65,43.53,3.75
2016-08-16 12:00:00,892.83,634.76,44.33,3.77
2016-08-16 13:00:00,838.3,567.73,44.61,3.83
2016-08-16 14:00:00,707.58,501.66,44.37,3.9
2016-08-16 15:00:00,514.0,350.07,43.67,3.95
2016-08-16 16:00:00,312.92,209.8,42.58,3.85
2016-08-16 17:00:00,131.75,54.29,41.18,3.43
2016-08-16 18:00:00,16.67,0.0,38.77,1.92
2016-08-16 19:00:00,0.0,0.0,36.71,1.52
2016-08-16 20:00:00,0.0,0.0,35.8,1.52
2016-08-16 21:00:00,0.0,0.0,35.15,1.63
2016-08-16 22:00:00,0.0,0.0,34.7,1.79
2016-08-16 23:00:00,0.0,0.0,34.01,1.93
2016-08-17 00:00:00,0.0,0.0,33.3,2.08
2016-08-17 01:00:00,0.0,0.0,32.55,2.18
2016-08-17 02:00:00,0.0,0.0,31.76,2.23
2016-08-17 03:00:00,0.0,0.0,31.01,2.34
2016-08-17 04:00:00,0.0,0.0,30.28,2.51
2016-08-17 05:00:00,8.02,0.0,29.77,2.75
2016-08-17 06:00:00,115.75,120.43,30.96,3.56
2016-08-17 07:00:00,301.9,312.72,33.84,3.88
2016-08-17 08:00:00,510.17,469.26,37.0,4.31
2016-08-17 09:00:00,696.72,576.09,39.37,4.34
2016-08-17 10:00:00,837.28,654.46,41.01,4.3
2016-08-17 11:00:00,917.83,701.66,42.28,4.23
2016-08-17 12:00:00,874.9,539.69,43.04,4.09
2016-08-17 13:00:00,820.3,516.6,43.56,3.98
2016-08-17 14:00:00,707.05,506.38,43.65,3.96
2016-08-17 15:00:00,536.35,422.37,43.23,4.01
2016-08-17 16:00:00,330.7,305.11,42.28,3.96
2016-08-17 17:00:00,143.1,126.37,40.67,3.45
2016-08-17 18:00:00,17.42,1.66,36.74,1.82
2016-08-17 19:00:00,0.0,0.0,34.33,1.82
2016-08-17 20:00:00,0.0,0.0,33.76,1.97
2016-08-17 21:00:00,0.0,0.0,32.79,1.96
2016-08-17 22:00:00,0.0,0.0,31.92,1.93
2016-08-17 23:00:00,0.0,0.0,31.16,1.9
2016-08-18 00:00:00,0.0,0.0,30.38,1.77
2016-08-18 01:00:00,0.0,0.0,29.59,1.67
2016-08-18 02:00:00,0.0,0.0,28.77,1.59
2016-08-18 03:00:00,0.0,0.0,27.93,1.49
2016-08-18 04:00:00,0.0,0.0,27.55,1.58
2016-08-18 05:00:00,8.27,0.52,27.4,1.65
2016-08-18 06:00:00,123.07,168.35,29.46,2.56
2016-08-18 07:00:00,324.45,394.6,32.25,2.21
2016-08-18 08:00:00,536.8,567.21,37.41,2.98
2016-08-18 09:00:00,722.17,660.34,40.65,3.59
2016-08-18 10:00:00,859.38,733.59,42.32,3.68
2016-08-18 11:00:00,932.33,766.25,43.51,3.79
2016-08-18 12:00:00,915.55,674.17,44.29,3.92
2016-08-18 13:00:00,850.9,633.24,44.59,4.08
2016-08-18 14:00:00,713.8,519.41,44.33,4.18
2016-08-18 15:00:00,526.25,386.63,43.62,4.17
2016-08-18 16:00:00,320.5,247.36,42.51,4.01
2016-08-18 17:00:00,137.8,83.91,40.95,3.55
2016-08-18 18:00:00,16.3,0.43,37.66,1.95
2016-08-18 19:00:00,0.0,0.0,35.61,1.87
2016-08-18 20:00:00,0.0,0.0,34.7,1.96
2016-08-18 21:00:00,0.0,0.0,33.8,1.95
2016-08-18 22:00:00,0.0,0.0,32.94,1.88
2016-08-18 23:00:00,0.0,0.0,32.06,1.72
2016-08-19 00:00:00,0.0,0.0,31.33,1.62
2016-08-19 01:00:00,0.0,0.0,30.68,1.51
2016-08-19 02:00:00,0.0,0.0,30.07,1.44
2016-08-19 03:00:00,0.0,0.0,29.55,1.4
2016-08-19 04:00:00,0.0,0.0,29.03,1.37
2016-08-19 05:00:00,7.9,0.94,28.66,1.31
2016-08-19 06:00:00,121.0,182.72,30.96,2.15
2016-08-19 07:00:00,318.02,429.59,33.82,1.8
2016-08-19 08:00:00,523.38,575.35,38.92,2.49
2016-08-19 09:00:00,702.12,649.85,41.22,2.57
2016-08-19 10:00:00,832.35,697.36,42.77,2.63
2016-08-19 11:00:00,900.97,688.94,43.94,2.73
2016-08-19 12:00:00,907.75,723.96,44.65,2.8
2016-08-19 13:00:00,840.78,672.69,44.99,2.92
2016-08-19 14:00:00,695.5,596.38,44.96,3.09
2016-08-19 15:00:00,513.2,473.58,44.47,3.15
2016-08-19 16:00:00,316.33,331.91,43.52,3.04
2016-08-19 17:00:00,132.55,155.1,42.01,2.54
2016-08-19 18:00:00,14.77,1.79,37.59,1.14
2016-08-19 19:00:00,0.0,0.0,35.47,1.1
2016-08-19 20:00:00,0.0,0.0,34.53,1.04
2016-08-19 21:00:00,0.0,0.0,33.76,0.98
2016-08-19 22:00:00,0.0,0.0,33.31,1.03
2016-08-19 23:00:00,0.0,0.0,33.02,1.11
2016-08-20 00:00:00,0.0,0.0,32.4,1.11
2016-08-20 01:00:00,0.0,0.0,31.61,1.09
2016-08-20 02:00:00,0.0,0.0,30.92,1.07
2016-08-20 03:00:00,0.0,0.0,30.2,0.99
2016-08-20 04:00:00,0.0,0.0,29.57,0.95
2016-08-20 05:00:00,7.07,0.49,29.2,0.94
2016-08-20 06:00:00,118.32,182.99,32.0,1.49
2016-08-20 07:00:00,297.7,340.92,34.88,1.92
2016-08-20 08:00:00,499.85,474.59,39.57,2.1
2016-08-20 09:00:00,678.05,563.13,42.61,2.52
2016-08-20 10:00:00,809.67,611.66,44.17,2.63
2016-08-20 11:00:00,885.72,664.37,45.31,2.73
2016-08-20 12:00:00,911.75,733.09,46.03,2.74
2016-08-20 13:00:00,843.22,667.96,46.36,2.69
2016-08-20 14:00:00,709.83,594.9,46.27,2.63
2016-08-20 15:00:00,524.25,462.68,45.73,2.49
2016-08-20 16:00:00,307.25,307.12,44.78,2.25
2016-08-20 17:00:00,123.7,123.21,42.8,1.47
2016-08-20 18:00:00,12.18,1.24,38.28,0.93
2016-08-20 19:00:00,0.0,0.0,36.64,1.07
2016-08-20 20:00:00,0.0,0.0,35.8,1.1
2016-08-20 21:00:00,0.0,0.0,35.17,1.13
2016-08-20 22:00:00,0.0,0.0,34.82,1.14
2016-08-20 23:00:00,0.0,0.0,34.3,1.11
2016-08-21 00:00:00,0.0,0.0,33.09,1.1
2016-08-21 01:00:00,0.0,0.0,31.66,1.08
2016-08-21 02:00:00,0.0,0.0,30.62,1.02
2016-08-21 03:00:00,0.0,0.0,30.07,1.02
2016-08-21 04:00:00,0.0,0.0,29.9,1.04
2016-08-21 05:00:00,5.12,0.0,29.77,1.01
2016-08-21 06:00:00,91.6,50.07,31.6,0.94
2016-08-21 07:00:00,263.02,215.55,34.37,1.33
2016-08-21 08:00:00,473.08,388.79,38.55,1.61
2016-08-21 09:00:00,662.15,472.54,42.2,1.89
2016-08-21 10:00:00,800.6,567.29,44.3,2.19
2016-08-21 11:00:00,869.78,545.1,45.66,2.37
2016-08-21 12:00:00,931.42,724.62,46.55,2.47
2016-08-21 13:00:00,843.0,627.77,47.05,2.54
2016-08-21 14:00:00,711.75,555.52,47.09,2.6
2016-08-21 15:00:00,512.08,460.31,46.68,2.62
2016-08-21 16:00:00,311.62,308.03,45.83,2.56
2016-08-21 17:00:00,130.32,128.28,43.77,1.81
2016-08-21 18:00:00,13.0,2.0,38.79,1.26
2016-08-21 19:00:00,0.0,0.0,37.09,1.54
2016-08-21 20:00:00,0.0,0.0,36.19,1.69
2016-08-21 21:00:00,0.0,0.0,35.07,1.68
2016-08-21 22:00:00,0.0,0.0,34.01,1.66
2016-08-21 23:00:00,0.0,0.0,33.09,1.71
2016-08-22 00:00:00,0.0,0.0,32.31,1.76
2016-08-22 01:00:00,0.0,0.0,31.15,1.54
2016-08-22 02:00:00,0.0,0.0,29.71,1.19
2016-08-22 03:00:00,0.0,0.0,29.09,1.02
2016-08-22 04:00:00,0.0,0.0,29.49,1.08
2016-08-22 05:00:00,5.88,1.41,30.0,0.8
2016-08-22 06:00:00,107.85,153.78,31.38,0.48
2016-08-22 07:00:00,294.48,370.04,33.81,0.4
2016-08-22 08:00:00,519.85,539.46,37.75,0.26
2016-08-22 09:00:00,686.72,572.44,42.21,0.74
2016-08-22 10:00:00,786.38,611.48,45.29,1.21
2016-08-22 11:00:00,902.88,651.61,46.84,1.28
2016-08-22 12:00:00,900.1,618.45,47.81,1.25
2016-08-22 13:00:00,818.72,596.75,48.36,1.27
2016-08-22 14:00:00,704.53,556.34,48.42,1.41
2016-08-22 15:00:00,528.12,457.29,47.88,1.58
2016-08-22 16:00:00,300.92,300.96,46.9,1.69
2016-08-22 17:00:00,118.0,115.91,44.24,1.04
2016-08-22 18:00:00,10.5,0.62,39.88,1.12
2016-08-22 19:00:00,0.0,0.0,37.55,1.13
2016-08-22 20:00:00,0.0,0.0,36.44,1.27
2016-08-22 21:00:00,0.0,0.0,35.57,1.43
2016-08-22 22:00:00,0.0,0.0,34.85,1.57
2016-08-22 23:00:00,0.0,0.0,34.01,1.61
2016-08-23 00:00:00,0.0,0.0,33.01,1.57
2016-08-23 01:00:00,0.0,0.0,31.98,1.53
2016-08-23 02:00:00,0.0,0.0,30.99,1.48
2016-08-23 03:00:00,0.0,0.0,30.11,1.38
2016-08-23 04:00:00,0.0,0.0,29.49,1.22
2016-08-23 05:00:00,5.72,0.0,29.33,1.08
2016-08-23 06:00:00,105.93,118.96,32.41,0.9
2016-08-23 07:00:00,294.73,326.81,36.24,1.34
2016-08-23 08:00:00,515.92,521.83,40.4,0.99
2016-08-23 09:00:00,701.47,607.26,45.63,1.25
2016-08-23 10:00:00,826.72,628.94,47.42,1.15
2016-08-23 11:00:00,880.28,622.12,48.39,1.41
2016-08-23 12:00:00,877.15,571.01,48.85,1.89
2016-08-23 13:00:00,851.33,642.2,48.98,2.41
2016-08-23 14:00:00,723.88,571.58,48.7,2.92
2016-08-23 15:00:00,549.3,511.39,47.98,3.29
2016-08-23 16:00:00,323.33,365.6,46.83,3.41
2016-08-23 17:00:00,130.1,162.48,44.71,2.54
2016-08-23 18:00:00,10.77,1.31,39.55,1.46
2016-08-23 19:00:00,0.0,0.0,37.46,1.48
2016-08-23 20:00:00,0.0,0.0,36.4,1.47
2016-08-23 21:00:00,0.0,0.0,35.42,1.46
2016-08-23 22:00:00,0.0,0.0,34.5,1.45
2016-08-23 23:00:00,0.0,0.0,33.61,1.42
2016-08-24 00:00:00,0.0,0.0,32.8,1.44
2016-08-24 01:00:00,0.0,0.0,31.99,1.48
2016-08-24 02:00:00,0.0,0.0,31.05,1.5
2016-08-24 03:00:00,0.0,0.0,30.0,1.4
2016-08-24 04:00:00,0.0,0.0,29.03,1.23
2016-08-24 05:00:00,6.18,1.03,28.43,1.09
2016-08-24 06:00:00,119.65,211.62,31.19,1.51
2016-08-24 07:00:00,319.6,438.43,34.1,1.55
2016-08-24 08:00:00,531.15,591.65,38.31,1.23
2016-08-24 09:00:00,714.65,678.78,43.5,1.27
2016-08-24 10:00:00,849.05,736.19,46.26,1.48
2016-08-24 11:00:00,921.33,752.79,47.46,1.95
2016-08-24 12:00:00,904.67,691.14,48.14,2.4
2016-08-24 13:00:00,841.33,652.85,48.38,2.79
2016-08-24 14:00:00,688.95,588.2,48.16,3.1
2016-08-24 15:00:00,502.33,499.97,47.49,3.24
2016-08-24 16:00:00,301.08,358.05,46.46,3.16
2016-08-24 17:00:00,121.18,165.39,44.25,2.07
2016-08-24 18:00:00,9.88,2.08,38.93,1.26
2016-08-24 19:00:00,0.0,0.0,36.99,1.28
2016-08-24 20:00:00,0.0,0.0,35.9,1.24
2016-08-24 21:00:00,0.0,0.0,34.88,1.21
2016-08-24 22:00:00,0.0,0.0,33.87,1.19
2016-08-24 23:00:00,0.0,0.0,32.9,1.15
2016-08-25 00:00:00,0.0,0.0,31.93,1.11
2016-08-25 01:00:00,0.0,0.0,31.01,1.09
2016-08-25 02:00:00,0.0,0.0,30.12,1.09
2016-08-25 03:00:00,0.0,0.0,29.33,1.06
2016-08-25 04:00:00,0.0,0.0,28.72,0.99
2016-08-25 05:00:00,6.07,2.65,28.6,1.02
2016-08-25 06:00:00,123.75,270.43,31.19,0.97
2016-08-25 07:00:00,333.58,526.72,34.23,1.14
2016-08-25 08:00:00,547.6,686.86,38.3,0.75
2016-08-25 09:00:00,730.78,758.89,43.36,0.44
2016-08-25 10:00:00,863.65,805.35,46.4,0.22
2016-08-25 11:00:00,931.92,814.18,47.73,0.39
2016-08-25 12:00:00,912.42,721.96,48.51,0.45
2016-08-25 13:00:00,849.05,707.49,48.85,0.53
2016-08-25 14:00:00,709.08,664.97,48.78,0.74
2016-08-25 15:00:00,525.15,579.66,48.3,1.1
2016-08-25 16:00:00,326.75,460.81,47.35,1.44
2016-08-25 17:00:00,126.0,203.9,44.6,1.04
2016-08-25 18:00:00,9.57,2.66,40.05,1.19
2016-08-25 19:00:00,0.0,0.0,37.6,1.15
2016-08-25 20:00:00,0.0,0.0,36.22,1.14
2016-08-25 21:00:00,0.0,0.0,35.18,1.21
2016-08-25 22:00:00,0.0,0.0,34.28,1.27
2016-08-25 23:00:00,0.0,0.0,33.45,1.3
2016-08-26 00:00:00,0.0,0.0,32.63,1.31
2016-08-26 01:00:00,0.0,0.0,31.81,1.31
2016-08-26 02:00:00,0.0,0.0,30.98,1.28
2016-08-26 03:00:00,0.0,0.0,30.18,1.18
2016-08-26 04:00:00,0.0,0.0,29.61,1.07
2016-08-26 05:00:00,5.53,1.55,29.53,1.03
2016-08-26 06:00:00,116.8,228.69,32.34,0.86
2016-08-26 07:00:00,322.35,473.15,36.15,1.43
2016-08-26 08:00:00,534.8,641.65,40.12,1.16
2016-08-26 09:00:00,717.97,723.99,44.55,1.51
2016-08-26 10:00:00,851.6,775.65,46.54,1.62
2016-08-26 11:00:00,920.78,801.23,47.76,1.65
2016-08-26 12:00:00,900.6,706.92,48.62,1.66
2016-08-26 13:00:00,835.8,674.83,49.11,1.65
2016-08-26 14:00:00,709.7,627.56,49.1,1.66
2016-08-26 15:00:00,524.03,514.31,48.57,1.71
2016-08-26 16:00:00,312.42,328.96,47.58,1.75
2016-08-26 17:00:00,119.15,141.71,44.45,0.92
2016-08-26 18:00:00,8.62,0.79,40.82,1.15
2016-08-26 19:00:00,0.0,0.0,39.39,1.21
2016-08-26 20:00:00,0.0,0.0,38.12,1.21
2016-08-26 21:00:00,0.0,0.0,36.34,1.13
2016-08-26 22:00:00,0.0,0.0,35.01,1.2
2016-08-26 23:00:00,0.0,0.0,34.1,1.43
2016-08-27 00:00:00,0.0,0.0,33.37,1.55
2016-08-27 01:00:00,0.0,0.0,32.77,1.62
2016-08-27 02:00:00,0.0,0.0,32.2,1.6
2016-08-27 03:00:00,0.0,0.0,31.4,1.48
2016-08-27 04:00:00,0.0,0.0,30.71,1.36
2016-08-27 05:00:00,5.03,0.54,30.31,1.22
2016-08-27 06:00:00,112.38,200.4,33.12,1.39
2016-08-27 07:00:00,312.38,445.99,36.61,1.76
2016-08-27 08:00:00,521.38,608.09,40.88,1.62
2016-08-27 09:00:00,702.3,692.92,45.51,2.27
2016-08-27 10:00:00,833.08,735.62,47.7,2.29
2016-08-27 11:00:00,908.28,785.42,49.06,2.32
2016-08-27 12:00:00,899.8,721.64,49.68,2.5
2016-08-27 13:00:00,834.6,697.62,49.9,2.68
2016-08-27 14:00:00,711.03,641.65,49.64,2.88
2016-08-27 15:00:00,520.85,552.4,48.87,3.03
2016-08-27 16:00:00,311.1,411.08,47.73,3.03
2016-08-27 17:00:00,120.1,191.55,45.12,1.9
2016-08-27 18:00:00,7.93,0.86,40.37,1.44
2016-08-27 19:00:00,0.0,0.0,39.06,1.64
2016-08-27 20:00:00,0.0,0.0,38.36,1.75
2016-08-27 21:00:00,0.0,0.0,37.61,1.75
2016-08-27 22:00:00,0.0,0.0,36.72,1.67
2016-08-27 23:00:00,0.0,0.0,35.85,1.59
2016-08-28 00:00:00,0.0,0.0,35.08,1.56
2016-08-28 01:00:00,0.0,0.0,34.38,1.58
2016-08-28 02:00:00,0.0,0.0,33.81,1.67
2016-08-28 03:00:00,0.0,0.0,33.27,1.74
2016-08-28 04:00:00,0.0,0.0,32.54,1.72
2016-08-28 05:00:00,4.6,0.57,32.03,1.73
2016-08-28 06:00:00,106.82,168.36,33.77,2.61
2016-08-28 07:00:00,296.9,369.85,36.72,3.0
2016-08-28 08:00:00,505.15,528.94,41.19,3.03
2016-08-28 09:00:00,689.03,629.28,45.61,3.6
2016-08-28 10:00:00,823.83,676.43,47.97,3.79
2016-08-28 11:00:00,896.67,717.94,49.27,3.78
2016-08-28 12:00:00,897.0,707.0,49.97,3.64
2016-08-28 13:00:00,830.22,670.17,50.23,3.39
2016-08-28 14:00:00,701.4,627.38,50.11,3.32
2016-08-28 15:00:00,505.67,492.67,49.49,3.46
2016-08-28 16:00:00,304.35,360.0,48.31,3.66
2016-08-28 17:00:00,111.93,119.33,46.14,3.04
2016-08-28 18:00:00,6.65,0.0,42.28,2.13
2016-08-28 19:00:00,0.0,0.0,40.79,2.17
2016-08-28 20:00:00,0.0,0.0,39.9,2.1
2016-08-28 21:00:00,0.0,0.0,39.0,1.99
2016-08-28 22:00:00,0.0,0.0,38.08,1.91
2016-08-28 23:00:00,0.0,0.0,37.12,1.88
2016-08-29 00:00:00,0.0,0.0,35.98,1.83
2016-08-29 01:00:00,0.0,0.0,34.76,1.78
2016-08-29 02:00:00,0.0,0.0,33.71,1.76
2016-08-29 03:00:00,0.0,0.0,32.83,1.74
2016-08-29 04:00:00,0.0,0.0,32.12,1.71
2016-08-29 05:00:00,4.3,0.0,31.54,1.61
2016-08-29 06:00:00,99.5,125.52,33.12,2.33
2016-08-29 07:00:00,293.88,355.2,35.88,2.55
2016-08-29 08:00:00,508.35,533.74,40.11,2.43
2016-08-29 09:00:00,689.25,622.78,44.81,2.77
2016-08-29 10:00:00,827.17,681.03,47.52,2.61
2016-08-29 11:00:00,898.3,720.49,48.94,2.51
2016-08-29 12:00:00,893.42,683.08,49.66,2.55
2016-08-29 13:00:00,825.65,648.18,49.91,2.68
2016-08-29 14:00:00,694.88,591.22,49.78,2.82
2016-08-29 15:00:00,514.38,495.5,49.2,3.0
2016-08-29 16:00:00,289.6,319.7,48.19,3.07
2016-08-29 17:00:00,104.28,94.26,45.99,2.2
2016-08-29 18:00:00,5.85,0.0,41.36,1.61
2016-08-29 19:00:00,0.0,0.0,40.15,1.94
2016-08-29 20:00:00,0.0,0.0,39.33,1.99
2016-08-29 21:00:00,0.0,0.0,38.14,1.95
2016-08-29 22:00:00,0.0,0.0,37.02,1.89
2016-08-29 23:00:00,0.0,0.0,35.97,1.82
2016-08-30 00:00:00,0.0,0.0,35.02,1.73
2016-08-30 01:00:00,0.0,0.0,34.19,1.69
2016-08-30 02:00:00,0.0,0.0,33.4,1.67
2016-08-30 03:00:00,0.0,0.0,32.62,1.65
2016-08-30 04:00:00,0.0,0.0,31.85,1.61
2016-08-30 05:00:00,3.83,0.0,31.16,1.52
2016-08-30 06:00:00,95.8,122.35,32.73,2.32
2016-08-30 07:00:00,289.92,363.86,35.4,2.52
2016-08-30 08:00:00,511.08,538.17,39.69,2.5
2016-08-30 09:00:00,693.85,639.56,44.43,3.07
2016-08-30 10:00:00,826.55,677.06,46.71,3.18
2016-08-30 11:00:00,897.33,694.88,48.07,3.34
2016-08-30 12:00:00,892.92,689.48,48.78,3.55
2016-08-30 13:00:00,828.4,668.75,49.08,3.76
2016-08-30 14:00:00,699.92,613.36,48.95,3.89
2016-08-30 15:00:00,505.95,506.23,48.4,3.84
2016-08-30 16:00:00,290.15,332.29,47.4,3.58
2016-08-30 17:00:00,99.75,95.6,45.13,2.22
2016-08-30 18:00:00,5.65,0.0,40.58,1.51
2016-08-30 19:00:00,0.0,0.0,39.39,1.78
2016-08-30 20:00:00,0.0,0.0,38.86,1.92
